INDEX,YEAR,MN,DT,MAX,MIN,AW,RF,EVP,DRNRF(hrs),DRNRF(mnts),SSH,TS,N,FFF,D,TOCSQ,DU,RA,DZ,SN,SL,HA,TH,DS,FG,GA,T,G,DUR,T,G,DUR,T,G,DUR,T,G,DUR,
43353,2016,AUG,19,31.6,23,  ,3,   ,  ,  ,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,105,5,5,21,2,1,463, , ,   ,  
43353,2016,AUG,20,31.4,24.4,  ,13.8,   ,  ,  ,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,2,135,2,260,  , , ,   , , ,   ,  
43353,2016,AUG,21,31.6,24.2,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,6,2,10,5,10,21,2,1,458, , ,   ,  
43353,2016,AUG,22,31.8,25,  ,1,   ,  ,  ,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,AUG,23,32.4,25.4,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,AUG,24,31.4,24.6,  ,0.8,   ,  ,  ,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,2,3,480, ,   ,  , , ,   , , ,   ,  
43353,2016,AUG,25,31.2,24,  ,12.2,   ,  ,  ,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,55,5,5,21,2,1,710, , ,   ,  
43353,2016,AUG,26,32.2,24.4,  ,7.8,   ,  ,  ,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,AUG,27,30.6,24.4,  ,1,   ,  ,  ,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,1,80,5,15,22,2,2,344, , ,   ,  
43353,2016,AUG,28,31.6,23.8,  ,11.8,   ,  ,  ,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,2,1,660, ,   ,  , , ,   , , ,   ,  
43353,2016,AUG,29,31.6,24.6,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,550, ,   ,  , , ,   , , ,   ,  
43353,2016,AUG,30,31,23.6,  ,6.2,   ,  ,  ,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,90,5,230,21,2,1,570, , ,   ,  
43353,2016,AUG,31,28.2,23.4,  ,17,   ,  ,  ,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,SEP,1,31.4,23.8,  ,1.8,   ,2,10,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,SEP,2,30,24.2,  ,1.8,   ,1,30,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,3,39,5,50,21,2,1,765, , ,   ,  
43353,2016,SEP,3,29,23.4,  ,4,   ,0,0,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,SEP,4,30,25,  ,0.5,   ,0,10,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,2,1,895, ,   ,  , , ,   , , ,   ,  
43353,2016,SEP,5,30.8,25.2,  ,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,SEP,6,31.4,24,  ,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,SEP,7,31.2,24.6,  ,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,510, ,   ,  , , ,   , , ,   ,  
43353,2016,SEP,8,31.2,23.6,  ,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,568, ,   ,  , , ,   , , ,   ,  
43353,2016,SEP,9,31,23.8,  ,0,   ,0,2,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,6,6,2,2,887,  , , ,   , , ,   ,  
43353,2016,SEP,10,30.6,23.6,  ,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,SEP,11,30.6,23.6,  ,6.2,   ,1,10,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,59,5,10,21,2,1,407, , ,   ,  
43353,2016,SEP,12,30.4,24,  ,1,   ,1,0,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,3,31,5,30,21,2,1,718, , ,   ,  
43353,2016,SEP,13,30.6,23.6,  ,3.4,   ,0,40,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,SEP,14,30.6,24.6,  ,0.2,   ,0,0,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,2,10,2,497,  , , ,   , , ,   ,  
43353,2016,SEP,15,29.8,24,  ,11.8,   ,7,20,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,110,5,336,21,2,1,172, , ,   ,  
43353,2016,SEP,16,30.4,24.6,  ,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,560, ,   ,  , , ,   , , ,   ,  
43353,2016,SEP,17,31,24.8,  ,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,707, ,   ,  , , ,   , , ,   ,  
43353,2016,SEP,18,30.2,25,  ,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,600, ,   ,  , , ,   , , ,   ,  
43353,2016,SEP,19,30.6,24.4,  ,3.8,   ,1,10,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,SEP,20,31.2,24.6,  ,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,270, ,   ,  , , ,   , , ,   ,  
43353,2016,SEP,21,30.8,24.4,  ,2.4,   ,1,0,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,6,2,10,5,520,21,2,1,340, , ,   ,  
43353,2016,SEP,22,30.6,23.6,  ,3,   ,0,44,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,1,56,2,340,  , , ,   , , ,   ,  
43353,2016,SEP,23,31.2,25.8,  ,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,418, ,   ,  , , ,   , , ,   ,  
43353,2016,SEP,24,30.8,25.6,  ,0,   ,0,20,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,3,20,2,519,  , , ,   , , ,   ,  
43353,2016,SEP,25,30.6,25.4,  ,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,5,3,3,2,490,  , , ,   , , ,   ,  
43353,2016,SEP,26,31,24.8,  ,0,   ,0,10,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,SEP,27,30.8,24.2,  ,1.2,   ,0,30,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,2,10,5,20,21,2,1,440, , ,   ,  
43353,2016,SEP,28,30.6,25.6,  ,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,2,230, ,   ,  , , ,   , , ,   ,  
43353,2016,SEP,29,30.4,25.2,  ,0,   ,0,25,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,SEP,30,29,25,  ,0,   ,1,30,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,5,5,143,2,975,  , , ,   , , ,   ,  
43353,2016,OCT,1,30.6,25,0,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,OCT,2,31,24.6,0,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,OCT,3,30.8,23.8,0,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,3,130, ,   ,  , , ,   , , ,   ,  
43353,2016,OCT,4,31.2,24.6,0,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,170, ,   ,  , , ,   , , ,   ,  
43353,2016,OCT,5,31,24.8,0,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,OCT,6,30.8,25,0,2.4,   ,0,20,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,4,20,2,640,  , , ,   , , ,   ,  
43353,2016,OCT,7,31.4,23.2,0,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,380, ,   ,  , , ,   , , ,   ,  
43353,2016,OCT,8,30.8,24,0,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,440, ,   ,  , , ,   , , ,   ,  
43353,2016,OCT,9,31.6,24.6,0,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,OCT,10,31.4,24.2,0,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,OCT,11,31.2,24.2,0,1.4,   ,0,9,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,8,3,9,2,231,  , , ,   , , ,   ,  
43353,2016,OCT,12,31.2,25.4,0,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,2,190, ,   ,  , , ,   , , ,   ,  
43353,2016,OCT,13,31.2,24.8,0,1.6,   ,1,5,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,6,1,35,5,30,21,2,1,350,0,2,45,  
43353,2016,OCT,14,30.6,23.8,0,109,   ,11,10,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,9,1,330,6,670,56,5,6,239,2,1,210,  
43353,2016,OCT,15,31.2,24.2,0,0.2,   ,1,30,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,2,1,600, ,   ,  , , ,   , , ,   ,  
43353,2016,OCT,16,30.6,24.6,0,0,   ,0,0,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,OCT,17,31,25,0,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,630,1,510,  , , ,   , , ,   ,  
43353,2016,OCT,18,30.6,25.4,0,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,630,1,420,  , , ,   , , ,   ,  
43353,2016,OCT,19,30.6,25.4,0,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,OCT,20,30.4,24.6,0,7.4,   ,1,20,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,6,1,230,5,10,21,2,1,150,1,4,405,  
43353,2016,OCT,21,30.6,24,0,8.8,   ,1,0,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,5,4,295,2,660,14,1,4,35, , ,   ,  
43353,2016,OCT,22,30.2,24.2,0,1.6,   ,1,30,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,2,1,690,1,300,  , , ,   , , ,   ,  
43353,2016,OCT,23,30.4,24.4,0,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,OCT,24,30.6,24.2,0,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,OCT,25,31.2,24.6,0,0,   ,0,10,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,6,6,30,5,20,25,2,5,270,1,3,110,  
43353,2016,OCT,26,30.8,24,0,9.4,   ,0,30,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,OCT,27,31,24.2,0,76.2,   ,1,0,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,OCT,28,30.4,24,0,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,884,1,240,  , , ,   , , ,   ,  
43353,2016,OCT,29,31.2,24.6,0,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,680,1,110,  , , ,   , , ,   ,  
43353,2016,OCT,30,31.2,24.6,0,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,OCT,31,31,24.2,0,7.2,   ,2,30,   ,  , ,   , ,    ,  ,1,0,0,0,0,0,0,0,0,9,3,58,6,58,51,5,1,30,2,1,480,  
43353,2016,NOV,1,31,24.6,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,NOV,2,31.4,23.8,  ,58,   ,  ,  ,   ,  , ,   , ,    ,  ,1,0,0,0,0,1,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,NOV,3,31.4,24.8,  ,11,   ,  ,  ,   ,  , ,   , ,    ,  ,1,0,0,0,0,1,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,NOV,4,31,24.8,  ,0.8,   ,  ,  ,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,NOV,5,30.4,24,  ,39.1,   ,  ,  ,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,NOV,6,31.4,24.4,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,NOV,7,31.6,24.6,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,NOV,8,32.8,22.6,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,NOV,9,31.4,23.6,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,NOV,10,31.4,23.8,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,NOV,11,31.6,24.6,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,NOV,12,31.4,24.4,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,720,1,330,  , , ,   , , ,   ,  
43353,2016,NOV,13,31,24.2,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,NOV,14,32.4,24.6,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,9,1,85,2,824,15,1,5,300, , ,   ,  
43353,2016,NOV,15,30.2,22.8,  ,35.2,   ,  ,  ,   ,  , ,   , ,    ,  ,1,1,0,0,0,1,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,NOV,16,30.8,24.2,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,1,6,60, ,   ,  , , ,   , , ,   ,  
43353,2016,NOV,17,32.4,25.4,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,625,1,815,  , , ,   , , ,   ,  
43353,2016,NOV,18,31.2,25.4,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,760,1,140,  , , ,   , , ,   ,  
43353,2016,NOV,19,32.6,25.1,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,810,1,630,  , , ,   , , ,   ,  
43353,2016,NOV,20,33.2,25.6,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,NOV,21,31,25,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,870,1,30,  , , ,   , , ,   ,  
43353,2016,NOV,22,32.6,24.5,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,965,1,475,  , , ,   , , ,   ,  
43353,2016,NOV,23,33.2,24.4,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,955,1,485,  , , ,   , , ,   ,  
43353,2016,NOV,24,33,25.2,  ,9,   ,  ,  ,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,2,1,560,6,20,53,5,3,20, , ,   ,  
43353,2016,NOV,25,32.4,25.7,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,870,1,570,  , , ,   , , ,   ,  
43353,2016,NOV,26,32.6,23.8,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,630,1,810,  , , ,   , , ,   ,  
43353,2016,NOV,27,32.6,24.4,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,630,1,810,  , , ,   , , ,   ,  
43353,2016,NOV,28,32.8,24.4,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,825,1,390,  , , ,   , , ,   ,  
43353,2016,NOV,29,31.8,24.2,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,690,1,360,  , , ,   , , ,   ,  
43353,2016,NOV,30,31.2,24.4,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,810,1,90,  , , ,   , , ,   ,  
43353,2016,DEC,1,31.4,24.6,  ,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,6,7,872,5,158,21,2,1,720,1,4,90,  
43353,2016,DEC,2,31.2,20.6,  ,2.2,   ,8,25,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,5,1,150,2,470,14,1,4,400, , ,   ,  
43353,2016,DEC,3,31.6,23.6,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,1,0,0,0,0,0,0,0,5,6,40,2,945,14,1,4,495, , ,   ,  
43353,2016,DEC,4,31.6,23.8,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,819,1,450,  , , ,   , , ,   ,  
43353,2016,DEC,5,32.6,23.8,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,600,1,205,  , , ,   , , ,   ,  
43353,2016,DEC,6,32.6,24.4,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,4,560,1,490,  , , ,   , , ,   ,  
43353,2016,DEC,7,31,23.8,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,DEC,8,31.2,23.8,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,630,1,200,  , , ,   , , ,   ,  
43353,2016,DEC,9,32.2,24.6,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,770,1,410,  , , ,   , , ,   ,  
43353,2016,DEC,10,32,24.2,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,DEC,11,31.4,24,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,DEC,12,31.6,22.6,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,830,1,430,  , , ,   , , ,   ,  
43353,2016,DEC,13,32,24.6,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,DEC,14,29.6,23.2,  ,7.5,   ,  ,  ,   ,  , ,   , ,    ,  ,1,1,0,0,0,0,0,0,0,5,1,5,2,646,14,1,4,340, , ,   ,  
43353,2016,DEC,15,30.6,23.6,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,825,1,330,  , , ,   , , ,   ,  
43353,2016,DEC,16,33.2,24.2,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,600,1,450,  , , ,   , , ,   ,  
43353,2016,DEC,17,32.6,23.6,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,DEC,18,32.8,23.8,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,DEC,19,32,24,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,DEC,20,32,24.1,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,878,1,558,  , , ,   , , ,   ,  
43353,2016,DEC,21,32.6,25.6,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,DEC,22,33.4,25.2,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,DEC,23,33.4,25.2,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,DEC,24,32,24,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2016,DEC,25,32.2,24,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,510, ,   ,  , , ,   , , ,   ,  
43353,2016,DEC,26,31,24.4,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,866,1,568,  , , ,   , , ,   ,  
43353,2016,DEC,27,32,24.2,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,780,1,120,  , , ,   , , ,   ,  
43353,2016,DEC,28,33.2,24.4,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,510, ,   ,  , , ,   , , ,   ,  
43353,2016,DEC,29,33.6,24.3,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,799,1,419,  , , ,   , , ,   ,  
43353,2016,DEC,30,33.4,23.6,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0,2,1,720,1,720,  , , ,   , , ,   ,  
43353,2016,DEC,31,33.4,22.2,  ,0,   ,  ,  ,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2017,JAN,1,33,22,  ,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2017,JAN,2,33.6,22.2,  ,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2017,JAN,3,32.6,24,  ,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2017,JAN,4,32.6,23.2,  ,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2017,JAN,5,32.6,23,  ,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2017,JAN,6,32.4,24.2,  ,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2017,JAN,7,31.4,23.8,  ,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2017,JAN,8,32.6,24,  ,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2017,JAN,9,31.8,23.8,  ,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2017,JAN,10,31,23.6,  ,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2017,JAN,11,32.6,23,  ,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2017,JAN,12,32.4,23.6,  ,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2017,JAN,13,31.8,23,  ,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
43353,2017,JAN,14,32.2,24.4,  ,0,   ,0,0,   ,  , ,   , ,    ,  ,0,0,0,0,0,0,0,0,0, , ,   , ,   ,  , , ,   , , ,   ,  
